DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
14-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,230.07,107.54,188.15,,55.8,%,41.93,43.7,17.78,580.74,85171.1,438.07,,production,OP
15-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,230.81,107.82,184.95,,50.54,%,45.86,53.75,23.55,461.02,66952.09,329.92,,production,OP
16-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,229.09,107.82,178.17,,48.99,%,50.92,52.48,21.42,453.09,64393.57,307.31,,production,OP
17-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,228.88,107.82,178.5,,48.97,%,50.39,52.67,20.97,418.97,61533.75,292.68,,production,OP
18-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,228.88,107.82,178.5,,48.97,%,50.39,52.67,20.97,442.16,64668.4,292.77,,production,OP
19-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,228.88,107.82,178.5,,48.97,%,50.39,52.67,20.97,447.32,65213.05,295.52,,production,OP
20-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,18.67,224.08,107.21,173.06,,29.4,%,51.01,52.24,20.41,226.24,33090.82,180.33,,production,OP
21-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,1.0,226.79,106.09,208.58,,18.77,%,18.21,18.18,0.41,7.64,1121.79,5.62,,production,OP
22-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,234.75,103.12,202.91,,0.0,%,31.84,7.1,7.86,0.0,0.0,0.0,,production,OP
23-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,239.53,102.26,193.24,,0.0,%,46.29,6.89,19.3,0.0,0.0,0.0,,production,OP
24-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,243.04,101.58,177.82,,0.0,%,65.22,8.41,37.39,0.0,0.0,0.0,,production,OP
25-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,249.68,101.36,165.8,,0.0,%,83.88,8.52,55.54,0.0,0.0,0.0,,production,OP
26-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,261.65,101.59,168.77,,0.0,%,92.88,9.9,64.12,0.0,0.0,0.0,,production,OP
27-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,265.82,101.5,170.76,,0.0,%,95.06,9.72,66.11,0.0,0.0,0.0,,production,OP
28-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,268.73,101.38,172.07,,0.0,%,96.66,7.7,67.62,0.0,0.0,0.0,,production,OP
29-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,13.69,258.51,103.74,226.87,,31.08,%,31.63,12.26,3.26,0.0,0.0,0.0,,production,OP
30-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,14.73,260.21,101.82,231.45,,33.57,%,28.76,6.01,0.48,0.0,0.0,0.0,,production,OP
31-Jan-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,263.15,100.63,207.14,,0.0,%,56.0,9.38,27.69,0.0,0.0,0.0,,production,OP
01-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,265.35,100.46,193.0,,0.0,%,72.35,7.89,43.98,0.0,0.0,0.0,,production,OP
02-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,267.76,100.43,183.96,,0.0,%,83.8,7.7,55.56,0.0,0.0,0.0,,production,OP
03-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,276.38,100.72,183.55,,0.0,%,92.83,8.52,64.59,0.0,0.0,0.0,,production,OP
04-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,282.14,100.74,217.46,,15.74,%,64.68,7.72,45.35,0.0,0.0,0.0,,production,OP
05-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,285.12,100.7,284.99,,16.23,%,0.13,6.16,6.96,0.0,0.0,0.0,,production,OP
06-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,286.92,100.66,286.78,,0.0,%,0.14,8.76,21.22,0.0,0.0,0.0,,production,OP
07-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,288.28,100.62,288.11,,0.0,%,0.17,10.43,17.94,0.0,0.0,0.0,,production,OP
08-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,289.51,100.57,289.3,,0.0,%,0.22,9.45,12.7,0.0,0.0,0.0,,production,OP
09-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,10.48,273.92,107.03,222.66,,21.28,%,51.26,42.99,23.07,125.26,20461.25,471.47,,production,OP
10-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.94,107.79,205.71,,48.9,%,61.24,62.48,32.59,402.41,61862.19,663.83,,production,OP
11-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.99,107.91,199.3,,48.96,%,60.69,56.31,32.16,474.1,72529.77,557.04,,production,OP
12-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.66,107.94,196.07,,48.95,%,58.59,58.91,30.12,466.03,71095.25,550.25,,production,OP
13-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.49,107.06,192.85,,48.41,%,55.64,58.42,27.31,423.36,64496.63,534.75,,production,OP
14-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.16,107.93,193.39,,49.02,%,53.77,62.62,25.17,421.26,64061.91,544.04,,production,OP
15-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.39,106.97,191.19,,48.05,%,51.2,58.07,22.88,419.02,63549.54,538.95,,production,OP
16-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.44,107.91,192.42,,49.03,%,50.02,56.41,21.45,419.54,63731.42,468.27,,production,OP
17-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,240.78,107.9,192.22,,46.8,%,48.56,53.99,19.97,409.69,62914.7,474.07,,production,OP
18-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,237.66,107.98,188.09,,50.76,%,49.57,54.73,20.96,519.64,77678.67,551.1,,production,OP
19-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,230.46,108.07,180.78,,52.93,%,49.69,62.2,21.09,652.82,97101.11,618.78,,production,OP
20-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,226.45,108.04,179.56,,53.11,%,46.89,64.84,18.08,638.16,95395.52,702.45,,production,OP
21-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,223.74,108.02,179.72,,53.24,%,44.02,68.06,15.42,624.59,93261.67,672.22,,production,OP
22-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,222.11,108.01,180.59,,53.32,%,41.52,63.3,12.91,475.6,70961.75,544.64,,production,OP
23-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,221.14,108.0,181.79,,53.27,%,39.35,56.3,10.72,410.07,61684.06,479.46,,production,OP
24-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.29,108.04,179.9,,55.84,%,39.4,63.13,10.44,625.9,92974.81,555.93,,production,OP
25-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,211.72,108.18,170.84,,60.37,%,40.87,74.28,12.05,940.93,137836.14,770.81,,production,OP
26-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,208.74,108.16,171.63,,60.36,%,37.11,68.83,8.47,738.49,108413.19,622.56,,production,OP
27-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,18.94,208.16,108.1,174.59,,47.62,%,33.57,61.43,4.96,399.77,59444.09,424.37,,production,OP
28-Feb-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,214.95,104.49,159.59,,0.0,%,55.36,7.75,28.94,0.0,0.0,0.0,,production,OP
01-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,220.5,103.27,158.6,,0.0,%,61.9,7.56,34.53,0.0,0.0,0.0,,production,OP
02-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,225.39,102.68,158.71,,0.0,%,66.68,8.62,38.71,0.0,0.0,0.0,,production,OP
03-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,230.09,102.32,160.07,,0.0,%,70.02,7.04,41.46,0.0,0.0,0.0,,production,OP
04-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,225.53,97.88,154.95,,0.0,%,70.58,7.62,42.53,0.0,0.0,0.0,,production,OP
05-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,239.26,101.76,162.05,,0.0,%,77.21,8.45,47.48,0.0,0.0,0.0,,production,OP
06-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,243.18,101.47,164.54,,0.9,%,78.64,8.41,49.4,0.0,0.0,0.0,,production,OP
07-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,247.13,101.21,219.9,,0.1,%,27.23,10.3,21.4,0.0,0.0,0.0,,production,OP
08-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,254.26,100.79,178.61,,0.0,%,75.65,12.18,67.46,0.0,0.0,0.0,,production,OP
09-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,264.92,101.11,177.24,,0.0,%,87.68,8.3,76.19,0.0,0.0,0.0,,production,OP
10-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,269.47,101.09,178.51,,0.0,%,90.96,9.55,79.52,0.0,0.0,0.0,,production,OP
11-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,272.24,101.04,179.28,,0.0,%,92.96,8.79,81.51,0.0,0.0,0.0,,production,OP
12-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,275.02,100.97,180.06,,0.0,%,94.96,8.51,83.47,0.0,0.0,0.0,,production,OP
13-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,277.67,100.91,180.78,,0.0,%,96.89,7.73,85.39,0.0,0.0,0.0,,production,OP
14-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,280.23,100.85,181.45,,0.0,%,98.78,8.07,87.31,0.0,0.0,0.0,,production,OP
15-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,282.77,100.79,182.08,,0.0,%,100.69,8.82,89.17,0.0,0.0,0.0,,production,OP
16-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,284.85,100.73,182.59,,0.0,%,102.25,8.82,83.46,0.0,0.0,0.0,,production,OP
17-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,286.8,100.68,183.06,,0.0,%,103.74,9.18,79.28,0.0,0.0,0.0,,production,OP
18-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,8.21,269.12,106.7,231.8,,19.22,%,37.31,47.54,18.62,91.76,13339.36,411.9,,production,OP
19-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.26,107.95,222.06,,51.61,%,38.2,68.47,21.5,216.14,31636.31,1040.42,,production,OP
20-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.95,108.14,211.76,,51.83,%,41.19,70.3,24.52,222.87,32483.8,1131.36,,production,OP
21-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,246.42,108.18,203.14,,51.96,%,43.28,72.43,24.56,225.74,32819.07,1066.04,,production,OP
22-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.95,108.16,198.66,,53.55,%,43.29,59.77,14.72,385.1,58378.5,759.09,,production,OP
23-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,238.2,108.14,196.35,,53.52,%,41.85,65.74,13.36,342.99,53457.1,698.06,,production,OP
24-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,235.29,108.12,194.72,,53.54,%,40.57,68.67,12.08,355.76,54800.79,798.3,,production,OP
25-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,232.31,108.13,192.6,,54.72,%,39.71,69.84,11.07,447.87,67646.23,898.3,,production,OP
26-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,223.93,108.24,184.04,,60.04,%,39.9,75.17,8.74,609.35,89538.88,872.75,,production,OP
27-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.57,108.19,182.85,,59.87,%,37.73,71.97,6.66,618.61,89062.1,854.72,,production,OP
28-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,217.49,108.19,181.03,,59.9,%,36.46,68.14,6.99,565.02,75662.72,781.51,,production,OP
29-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,214.87,108.18,179.83,,57.23,%,35.03,72.43,6.43,550.72,79169.64,757.13,,production,OP
30-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,212.16,108.2,177.88,,63.47,%,34.28,72.81,5.3,624.44,90173.3,779.34,,production,OP
31-Mar-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,208.37,108.21,175.39,,65.02,%,32.97,73.49,4.23,622.85,88513.65,758.52,,production,OP
01-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,6.46,211.3,107.04,182.84,,17.95,%,28.46,34.81,0.52,57.52,8421.71,72.16,,production,OP
02-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,221.51,103.49,179.77,,0.35,%,41.74,9.69,13.99,0.0,0.0,0.0,,production,OP
03-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,226.79,102.75,178.35,,0.32,%,48.44,10.28,18.53,0.0,0.0,0.0,,production,OP
04-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,231.52,102.31,178.23,,0.3,%,53.29,8.95,21.6,0.0,0.0,0.0,,production,OP
05-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,236.03,101.88,176.22,,0.3,%,59.81,8.63,28.02,0.0,0.0,0.0,,production,OP
06-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,237.98,101.67,167.81,,0.31,%,70.17,9.64,40.15,0.0,0.0,0.0,,production,OP
07-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,241.97,101.12,158.19,,0.3,%,83.78,9.6,54.24,0.0,0.0,0.0,,production,OP
08-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,256.41,101.34,162.28,,0.31,%,94.12,10.7,64.87,0.0,0.0,0.0,,production,OP
09-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,263.1,101.29,164.78,,0.29,%,98.32,8.08,69.24,0.0,0.0,0.0,,production,OP
10-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,266.31,101.2,166.06,,0.27,%,100.26,8.45,71.28,0.0,0.0,0.0,,production,OP
11-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,269.17,101.11,167.2,,0.24,%,101.97,8.78,73.17,0.0,0.0,0.0,,production,OP
12-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,272.01,101.03,168.23,,0.24,%,103.78,8.05,74.8,0.0,0.0,0.0,,production,OP
13-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,274.9,100.96,169.27,,0.24,%,105.62,8.82,76.69,0.0,0.0,0.0,,production,OP
14-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,277.4,100.89,170.07,,0.28,%,107.33,8.98,78.31,0.0,0.0,0.0,,production,OP
15-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,280.05,100.83,170.96,,0.26,%,109.08,10.29,79.84,0.0,0.0,0.0,,production,OP
16-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,282.63,100.77,171.8,,0.26,%,110.83,11.49,81.58,0.0,0.0,0.0,,production,OP
17-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,285.05,100.72,172.44,,0.27,%,112.62,12.2,83.16,0.0,0.0,0.0,,production,OP
18-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,287.46,100.67,173.12,,0.26,%,114.34,12.46,84.95,0.0,0.0,0.0,,production,OP
19-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,289.78,100.62,173.72,,0.22,%,116.06,12.3,86.59,0.0,0.0,0.0,,production,OP
20-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,16.38,275.59,106.04,238.98,,31.69,%,36.61,31.72,18.5,81.91,11892.81,490.87,,production,OP
21-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.87,108.02,230.0,,52.62,%,32.88,74.12,20.16,172.87,25443.87,1263.33,,production,OP
22-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.77,108.16,216.69,,52.6,%,37.07,76.61,21.69,268.47,39276.35,1093.31,,production,OP
23-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.85,108.15,209.49,,52.66,%,39.36,72.49,15.13,320.34,46340.29,879.08,,production,OP
24-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,246.51,108.11,206.77,,52.65,%,39.75,66.23,10.82,318.85,46150.43,877.01,,production,OP
25-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.7,108.11,204.35,,52.7,%,39.35,67.09,10.42,340.53,49280.04,822.81,,production,OP
26-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.29,108.1,202.56,,52.7,%,38.73,67.05,9.82,339.92,49138.37,770.94,,production,OP
27-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,236.87,108.2,198.19,,55.27,%,38.68,70.36,9.7,396.95,57219.1,899.34,,production,OP
28-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,232.03,108.23,194.03,,56.91,%,37.99,71.3,9.0,443.99,63898.13,911.0,,production,OP
29-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,224.94,108.29,187.75,,59.77,%,37.2,76.53,8.28,574.96,82467.28,814.2,,production,OP
30-Apr-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.37,108.28,183.72,,62.13,%,35.64,77.14,6.73,607.87,87181.43,921.11,,production,OP
01-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,213.64,108.29,179.57,,65.02,%,34.07,77.72,5.31,664.96,94868.52,926.26,,production,OP
02-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,210.48,108.26,178.24,,68.39,%,32.24,76.68,3.58,621.12,88495.68,868.75,,production,OP
03-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,9.71,209.44,108.23,178.18,,28.41,%,31.26,75.01,2.68,211.5,30482.87,298.81,,production,OP
04-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,222.56,103.89,156.41,,0.0,%,66.15,10.58,37.26,0.0,0.0,0.0,,production,OP
05-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,228.49,102.97,158.35,,0.0,%,70.13,9.77,57.95,0.0,0.0,0.0,,production,OP
06-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,233.35,102.4,159.0,,0.0,%,74.35,9.16,72.73,0.0,0.0,0.0,,production,OP
07-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,237.83,101.92,157.32,,0.0,%,80.51,10.11,79.06,0.0,0.0,0.0,,production,OP
08-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,243.56,101.64,154.77,,0.0,%,88.78,10.24,87.43,0.0,0.0,0.0,,production,OP
09-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,255.88,101.67,159.05,,0.0,%,96.83,9.69,95.61,0.0,0.0,0.0,,production,OP
10-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,261.72,101.52,161.41,,0.0,%,100.3,10.1,95.38,0.0,0.0,0.0,,production,OP
11-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,265.17,101.38,162.72,,0.0,%,102.45,10.11,95.04,0.0,0.0,0.0,,production,OP
12-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,268.5,101.27,164.01,,0.0,%,104.48,9.88,97.06,0.0,0.0,0.0,,production,OP
13-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,271.38,101.16,165.14,,0.0,%,106.24,11.15,86.79,0.0,0.0,0.0,,production,OP
